00000606/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:20:55 p.m.,COMUNA 12,VILLA URQUIZA,JURAMENTO,4399,,-34.5733627672699,-58.4759385797964,WEB,MASCULINO,CERRADO
00000607/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:20:57 p.m.,COMUNA 10,VILLA LURO,RAFAELA,4995,,-34.6396874319118,-58.4974079987183,APP,MASCULINO,CERRADO
00000615/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,RECOLECCION DE RESIDUOS FUERA DEL CONTENEDOR,SOLICITUD,1/1/2017,9:25:55 p.m.,COMUNA 3,BALVANERA,ENTRE RIOS AV.,1,,-34.6093082437564,-58.3919569876926,WEB,FEMENINO,CERRADO
00000621/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:31:39 p.m.,COMUNA 10,VILLA LURO,RAFAELA,4995,,-34.6396874319118,-58.4974079987183,APP,MASCULINO,CERRADO
00000622/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,9:32:13 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1022,,-34.5914529268638,-58.4381482455771,WEB,MASCULINO,CERRADO
00000628/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:35:26 p.m.,COMUNA 10,VILLA LURO,RAFAELA,4995,,-34.6396874319118,-58.4974079987183,APP,MASCULINO,CERRADO
00000634/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,9:39:11 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1052,,-34.5913054154167,-58.4379186281972,WEB,FEMENINO,CERRADO
00000644/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:50:15 p.m.,COMUNA 6,CABALLITO,AVELLANEDA,307,,-34.6128127522762,-58.4349302680444,APP,MASCULINO,CERRADO
00000651/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,9:59:30 p.m.,COMUNA 13,BELGRANO,SUCRE, ANTONIO JOSE DE, MCAL.,2689,,-34.5654412278504,-58.4576968641637,WEB,MASCULINO,CERRADO
00000653/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,10:02:35 p.m.,COMUNA 13,BELGRANO,MOLDES,1875,,-34.5658620056898,-58.4575135547228,WEB,MASCULINO,CERRADO
00000663/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,10:09:39 p.m.,COMUNA 7,FLORES,CRANWELL,574,,-34.6354649639641,-58.4587371455942,WEB,FEMENINO,CERRADO
00000665/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,10:12:15 p.m.,COMUNA 7,FLORES,PRIMERA JUNTA,2362,,-34.6376931312588,-58.4566998136282,WEB,FEMENINO,CERRADO
00000668/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMESTICOS),SERVICIO,1/1/2017,10:14:27 p.m.,COMUNA 11,VILLA DEVOTO,PAREJA,3321,,-34.5933571619324,-58.5043786437307,WEB,MASCULINO,CERRADO
00000673/17,201701,CALLES Y VEREDAS,OTROS,REPARACION DE ELEMENTOS EN TUNELES / PUENTES,SOLICITUD,1/1/2017,10:16:39 p.m.,COMUNA 6,CABALLITO,RIVADAVIA AV.,5586,,-34.6217992802815,-58.4439284045515,APP,MASCULINO,ABIERTO
00000673/17,201701,CALLES Y VEREDAS,OTROS,REPARACION DE ELEMENTOS EN TUNELES / PUENTES,SOLICITUD,1/1/2017,10:16:39 p.m.,COMUNA 6,CABALLITO,RIVADAVIA AV.,5586,,-34.6217992802815,-58.4439284045515,APP,MASCULINO,ABIERTO
00000688/17,201701,LIMPIEZA Y RECOLECCION,CESTOS Y CONTENEDORES,INSTALACION/REPARACION DE CONTENEDOR,SOLICITUD,1/1/2017,10:24:29 p.m.,COMUNA 12,VILLA URQUIZA,LAVOISIER,3167,,-34.5720071682934,-58.4990675642816,WEB,FEMENINO,CERRADO
00000693/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,10:28:00 p.m.,COMUNA 12,VILLA URQUIZA,QUESADA,4700,,-34.565953245465,-58.4853799048829,WEB,MASCULINO,CERRADO
00000702/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,10:36:30 p.m.,COMUNA 3,BALVANERA,TUCUMAN,3144,,-34.6007654937017,-58.4098152345508,WEB,FEMENINO,CERRADO
00000715/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,SERVICIO,1/1/2017,10:51:09 p.m.,COMUNA 11,VILLA DEVOTO,PAREJA,3321,,-34.5933571619324,-58.5043786437307,WEB,MASCULINO,CERRADO
00000717/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,10:52:48 p.m.,COMUNA 15,AGRONOMIA,NUEVA YORK,3083,,-34.5928439154152,-58.4999441608818,WEB,MASCULINO,CERRADO
00000720/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMESTICOS),SERVICIO,1/1/2017,10:54:28 p.m.,COMUNA 12,SAAVEDRA,FREIRE, RAMON, CAP. GRAL.,4875,,-34.5432604953377,-58.4836167942006,WEB,MASCULINO,CERRADO
